team,name,nationality,position,apps,mins,goals,xg,goals_vs_xg,shots,sot,conv_pct,xg_per_shot,goals_x90,xg_x90,goals_vs_xg_x90,shots_x90,sot_x90,xg_per_90,goals_per_90,xa_per_90,assists_per_90,start_probability,status,saves_made,goals_conceded,save_perc,goals_prevented,xgot_conceded
France,Marcus Thuram,France,FW,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Merchas Doski,Iraq,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Jules Kounde,France,DF,2,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Warren Zaire-Emery,France,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Aimar Sher,Iraq,MF,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Kevin Yakob,Iraq,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Dayot Upamecano,France,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Ali Yousif,Iraq,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Mohanad Ali,Iraq,FW,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Zaid Tahseen,Iraq,DF,2,150,0.0,0.12,-0.12,2.0,0.0,0.0,0.06,0.0,0.07,-0.07,1.2,0.0,0.07,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Marko Farji,Iraq,MF,2,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Maxence Lacroix,France,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Bradley Barcola,France,FW,2,93,1.0,0.45,0.55,2.0,1.0,50.0,0.23,0.97,0.44,0.53,1.94,0.97,0.44,0.97,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Ali Jasim,Iraq,FW,1,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Lucas Digne,France,DF,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,N'Golo Kante,France,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Rayan Cherki,France,MF,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Aurelien Tchouameni,France,MF,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Michael Olise,France,MF,2,158,0.0,0.52,-0.52,5.0,2.0,0.0,0.1,0.0,0.3,-0.3,2.85,1.14,0.3,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,William Saliba,France,DF,2,180,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,0.0,0.03,-0.03,0.5,0.0,0.03,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Ibrahima Konate,France,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Ibrahim Bayesh,Iraq,MF,2,147,0.0,0.19,-0.19,1.0,0.0,0.0,0.19,0.0,0.12,-0.12,0.61,0.0,0.12,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Ousmane Dembele,France,FW,2,148,1.0,0.68,0.32,5.0,2.0,20.0,0.14,0.61,0.41,0.19,3.04,1.22,0.41,0.61,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Ahmed Maknzi,Iraq,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Hussein Ali,Iraq,DF,2,163,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,0.0,0.02,-0.02,0.55,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Zaid Ismael,Iraq,MF,2,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Maghnes Akliouche,France,MF,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Youssef Amyn,Iraq,FW,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Ali Al Hamadi,Iraq,FW,2,123,0.0,0.77,-0.77,6.0,0.0,0.0,0.13,0.0,0.56,-0.56,4.39,0.0,0.56,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Kylian Mbappe,France,FW,2,179,4.0,1.99,2.01,12.0,7.0,33.33,0.17,2.01,1.0,1.01,6.03,3.52,1.0,2.01,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Theo Hernandez,France,DF,1,90,0.0,0.12,-0.12,1.0,0.0,0.0,0.12,0.0,0.12,-0.12,1.0,0.0,0.12,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Munaf Younus,Iraq,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Lucas Hernandez,France,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Frans Putros,Iraq,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
France,Desire Doue,France,FW,2,109,0.0,0.08,-0.08,2.0,1.0,0.0,0.04,0.0,0.07,-0.07,1.65,0.83,0.07,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Ahmed Qasem,Iraq,FW,2,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Zidane Iqbal,Iraq,MF,2,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Mustafa Saadoon,Iraq,DF,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Iraq,Amir Al Ammari,Iraq,MF,2,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Phillipp Mwene,Austria,DF,1,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Lautaro Martinez,Argentina,FW,2,120,0.0,0.12,-0.12,1.0,1.0,0.0,0.12,0.0,0.09,-0.09,0.75,0.75,0.09,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Giuliano Simeone,Argentina,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Philipp Lienhart,Austria,DF,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Alessandro Schopf,Austria,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Kevin Danso,Austria,DF,2,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Giovani Lo Celso,Argentina,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Konrad Laimer,Austria,MF,2,180,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,0.0,0.01,-0.01,0.5,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Lisandro Martinez,Argentina,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Lionel Messi,Argentina,FW,2,170,5.0,2.57,2.43,13.0,8.0,38.46,0.2,2.65,1.36,1.29,6.88,4.24,1.36,2.65,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Paul Wanner,Austria,MF,2,99,0.0,0.14,-0.14,1.0,0.0,0.0,0.14,0.0,0.13,-0.13,0.91,0.0,0.13,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Dejan Ljubicic,Austria,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Florian Grillitsch,Austria,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Exequiel Palacios,Argentina,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Nahuel Molina,Argentina,DF,2,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Carney Chukwuemeka,Austria,MF,2,36,0.0,0.2,-0.2,1.0,1.0,0.0,0.2,0.0,0.5,-0.5,2.5,2.5,0.5,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Xaver Schlager,Austria,MF,2,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Alexis Mac Allister,Argentina,MF,2,180,0.0,0.08,-0.08,2.0,1.0,0.0,0.04,0.0,0.04,-0.04,1.0,0.5,0.04,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Michael Svoboda,Austria,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Marcel Sabitzer,Austria,MF,2,180,0.0,0.19,-0.19,4.0,1.0,0.0,0.05,0.0,0.1,-0.1,2.0,0.5,0.1,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Nicolas Tagliafico,Argentina,DF,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Marko Arnautovic,Austria,FW,2,67,1.0,1.11,-0.11,2.0,2.0,50.0,0.55,1.34,1.49,-0.15,2.69,2.69,1.49,1.34,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,David Alaba,Austria,DF,2,126,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.01,-0.01,0.71,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Gonzalo Montiel,Argentina,DF,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Jose Manuel Lopez,Argentina,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Enzo Fernandez,Argentina,MF,2,180,0.0,0.17,-0.17,2.0,0.0,0.0,0.08,0.0,0.09,-0.09,1.0,0.0,0.09,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Marcos Senesi,Argentina,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Valentin Barco,Argentina,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Nico Paz,Argentina,FW,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Michael Gregoritsch,Austria,FW,1,85,0.0,0.13,-0.13,1.0,0.0,0.0,0.13,0.0,0.14,-0.14,1.06,0.0,0.14,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Facundo Medina,Argentina,DF,2,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Cristian Romero,Argentina,DF,2,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Nico Gonzalez,Argentina,FW,2,60,0.0,0.28,-0.28,2.0,0.0,0.0,0.14,0.0,0.42,-0.42,3.0,0.0,0.42,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Nicolas Seiwald,Austria,MF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Leandro Paredes,Argentina,MF,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,David Affengruber,Austria,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Patrick Wimmer,Austria,MF,2,19,0.0,0.09,-0.09,1.0,0.0,0.0,0.09,0.0,0.43,-0.43,4.74,0.0,0.43,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Rodrigo De Paul,Argentina,MF,2,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Romano Schmid,Austria,MF,2,161,1.0,0.05,0.95,1.0,1.0,100.0,0.05,0.56,0.03,0.53,0.56,0.56,0.03,0.56,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Nicolas Otamendi,Argentina,DF,2,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Alexander Prass,Austria,DF,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Thiago Almada,Argentina,MF,2,119,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.02,-0.02,0.76,0.0,0.02,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Marco Friedl,Austria,DF,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Stefan Posch,Austria,DF,2,158,0.0,0.17,-0.17,2.0,0.0,0.0,0.08,0.0,0.1,-0.1,1.14,0.0,0.1,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Argentina,Julian Alvarez,Argentina,FW,2,61,0.0,0.4,-0.4,1.0,1.0,0.0,0.4,0.0,0.59,-0.59,1.48,1.48,0.59,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Austria,Sasa Kalajdzic,Austria,FW,1,45,0.0,0.12,-0.12,2.0,0.0,0.0,0.06,0.0,0.24,-0.24,4.0,0.0,0.24,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Chris Wood,New Zealand,FW,2,180,0.0,0.28,-0.28,5.0,2.0,0.0,0.06,0.0,0.14,-0.14,2.5,1.0,0.14,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Mostafa Zico,Egypt,MF,2,152,1.0,0.69,0.31,6.0,2.0,16.67,0.11,0.59,0.41,0.18,3.55,1.18,0.41,0.59,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Emam Ashour,Egypt,MF,2,156,1.0,0.63,0.37,5.0,1.0,20.0,0.13,0.58,0.36,0.21,2.88,0.58,0.36,0.58,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Tyler Bindon,New Zealand,DF,2,6,0.0,0.53,-0.53,1.0,1.0,0.0,0.53,0.0,7.95,-7.95,15.0,15.0,7.95,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Ramy Rabia,Egypt,DF,2,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Karim Hafez,Egypt,DF,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Ibrahim Adel,Egypt,FW,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Haissem Hassan,Egypt,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Hamdi Fathy,Egypt,MF,2,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Yasser Ibrahim,Egypt,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Kosta Barbarouses,New Zealand,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Alex Rufer,New Zealand,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Nabil Emad Dunga,Egypt,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Mohamed Hany,Egypt,DF,2,180,0.0,0.07,-0.07,3.0,0.0,0.0,0.02,0.0,0.04,-0.04,1.5,0.0,0.04,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Mahmoud Saber,Egypt,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Tim Payne,New Zealand,DF,2,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Elijah Just,New Zealand,FW,2,175,2.0,0.36,1.64,4.0,3.0,50.0,0.09,1.03,0.19,0.84,2.06,1.54,0.19,1.03,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Tommy Smith,New Zealand,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Lachlan Bayliss,New Zealand,MF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Logan Rogerson,New Zealand,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Hossam Abdelmaguid,Egypt,DF,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Ryan Thomas,New Zealand,MF,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Ben Old,New Zealand,FW,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Finn Surman,New Zealand,DF,2,180,1.0,0.58,0.42,2.0,1.0,50.0,0.29,0.5,0.29,0.21,1.0,0.5,0.29,0.5,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Hamza Abdelkarim,Egypt,FW,2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Zizo,Egypt,FW,2,19,0.0,0.14,-0.14,2.0,1.0,0.0,0.07,0.0,0.66,-0.66,9.47,4.74,0.66,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Francis de Vries,New Zealand,DF,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Joe Bell,New Zealand,MF,2,180,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,0.0,0.01,-0.01,0.5,0.0,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Liberato Cacace,New Zealand,DF,2,144,0.0,0.02,-0.02,1.0,1.0,0.0,0.02,0.0,0.01,-0.01,0.62,0.62,0.01,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Mohamed Abdelmonem,Egypt,DF,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Ben Waine,New Zealand,FW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Michael Boxall,New Zealand,DF,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
Egypt,Omar Marmoush,Egypt,FW,2,166,0.0,0.61,-0.61,8.0,1.0,0.0,0.08,0.0,0.33,-0.33,4.34,0.54,0.33,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
New Zealand,Nando Pijnaker,New Zealand,DF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.8,active,0.0,0.0,0.0,0.0,0.0
